text,genre,feature
"cent ticket.""
The following recipe for eloquence is given
bv a ""down East"" orator: ""Get yourself
chock-full of the subject, knock out the bung,
and let Nature caper.""",recipe,
"r be boiled. After tho
boiling water has been poured - over the
tea set the teapot on an extra griddle on
the back of tho stove.
Ileitis is a cheap system of raising
Lima beans : Take an ordinary nail­
keg, as near water-tight as joefeible ;
lore quarter-inch holes in every third
stave au inch from the bottom. Spade
and pulverize thoroughly a circle of
ground three feet in diameter. Place
the keg in tho center, lillod nearly full
of good stable manure, well pounded in;
plant Lima beans end downward, two
inches deep, eight inches apart, and as
many inches from the keg, all around it;
)K)ur on a pail of water, or as much as
the manure will absorb, which may bo
repeated once a week in dry weather.
Place fivo or six poles a foot from the
keg, letting the tops meet over it, and
tho work is done. Four hills will be
found to raise enough for any family.
Tiie follow ing recipe for keeping lamp
ehiinueys from cracking is taken from
the Diamond, a Leqwio journal devoted
to the glass interest Place your tum­
blers, cliimueys or vessel?, which you
desire to keep from cracking, in a iot
tilled with cold water ; add a little cook­
ing salt ; allow the mixture to boil well
over a fire, and then cool slowly. Glass
treated in this way is said not to crack
even if exposed to very sudden changes",recipe,
".
A recipe lor making soup : Take
a pail ot water and wash it clean,
then boil it till it is brown on both
sides; pour in one bean; wlieu the
bean begins to worry prepare to
simmer. Il soup won’t simmer, it is
too rich. Pour in more water. Dry
the water with a towel before yon
put it in ; the dryer the water the
sooner it browns. Serve it hot.
Pr",recipe,
"The author
says
On the subject of domestic manasement I may quote a
recipe for avoiding family quarrels, which I think may fairly
claim credit for good sense. It was given me by an old man
as invented and practised by a couple whomu'he used to know,
down ""Chidding-lyt ""way. ""You see, Sir,"" ho said, ""they'd
agreed between themselves that whenever he came home a
little 'contr[Liry' and oat of temper, he wore his bat on the
back of his head, and then she never said mt word; and if she
camein a little Icrass' and crooked, ehethrew hershawlover
her left shoulder, and then he never said a word."" If simi­
larly wise danger signals could be pretty largely used, how
many unnecessary collisions would be avoided, audhow many
a long train of evil consequences would be safely shunted till
the line was clear again.",recipe,
"East Method of Wash ro. The recipe
for an easy washing liquid, viz: Four oun
ces of soap, one teaspoon! ul of turpentine,
and two ot ammonia, mixed in tea gallons
of water, is not in any way injurious to tbe
person using it Tbe effect is to more
easily dissolve the dirt in tbe clothes and
to render the washing much easser. There
is nothing in :t to injure the clothes.",recipe,
"s Avalanche gives the
following recipe for making it :
Into one quart of new mnk put
one g 11 of fresh buttermilk or
teaspoontul or yeast and three or
four lumps of white sugar. Mix well
and see that the sugar dissolves. Put
in a warm place to stand ten hours,
when it will be thick. Pour from
one vessel to another until it be
comes smootn ana ucnorm m con
sistency. Bottle and keep in a warm
place twenty-four hours; it mav
take thirty-six in winter. The bot
ties must be tightly .corked and the
corks tied down. Shake well five
minutes before opening. It makes a
very agreeable drink which is espe
cially recommended for persons who
do not assimilate the ir food, and for
young children may be drunfc as
freely as milk. The richer the milk,",recipe,
"o gum from
cracking ; then add water until tho de­
sired confd'itoucy is obtained. If a very
strong paste is required, add a quantity
of floor equal in weight to the gum,
without boiling the mixture. The
pasta improves in strength when it be-""

gins to fermout. ' . .. "".
To Clean Blaox Materials. Take
tho article you wish to clean, on tho side
vou intend to make up as the right side;
brush well all tho dust out of it ; then
take a piooo of black flannel or an old
black woolen stocking (it must always
bo black) ;, dip it into cold coffee, and
spongo well tho material all over alike ;
then fold "" up ooch piece or breadth
nice and oven and let it remain for three
or four hours. Iron on tho wrong side,
and tho old, dusty, shabby , dress will
look just as fresh and bright as new.
I have triod this recipe on black silk
paramfcn, lusters and merinos, and con­
sider it tho best I have used. It neither
streaks, deadens tho gloea, nor rot the
materials. . .
A Durable",recipe,
"e.
—Cream to use with any kind of layer
cake is made from this recipe: Take
one pound of blanched almonds pounded
to a paste, one coffee cup of thick sour
cream, twotablcspoonfuls of corn starch
scalded in a little sweet milk, beat all
together and spread between the layers
of cake flavor with a little almond ex­
tract. This is very rich, and is suita­
ble for the nicest kinds of cake. For
more common use an inviting cream
mav be made in this way: Take a pint
of sweet milk, thicken it with' half a
cup of corn-starch, add half a cup ot
sugar, and boil un' il the cream or cus­
tard is of the consistency of starch.
When almost cool add one tablesDoon­
ful of lemon or vanilla and spread be­
tween the layer»of cake.
—The",recipe,
"
The Scientific American gives tho fol­
lowing recipe for getting rid of stumps ;
""In autumn or early winter bore a
hole one or two inches in diameter, ac­
cording to the girth of the stump, and
about eighteen inches deep. Put into
it one or two ounces of saltpeter, All
the hole with water, and plug it close.
In the ensuing spring take out the
ping and ignite it. The stump will
moulder away, without blazing, to tho
very extremity of the roots, leaving
nothing but the ashes.""
The fina",recipe,
"rable length of time, it may be
packed in dry salt and the barrel headed up.
To cure by the dry process the meat should
be spread upon the table, and the mixture
rubbed in on the flesh side, with as much
adhering to the meat as possible, after
which it should be piled up snugly with the
flesh side up and allowed to remain in this
condition for three days, when it should
again be rubbed and piled up as before.
This process should be followed up until
the whole amount of the mixture set apart
from the curing is exhausted. After re­
maining in the pile until the salt is ab­
sorbed—which may be known by the ap­
pearance of the meat—it may be smoked
and treated as mentioned above. The above
recipe is intended for light bacon heavy
bacon will require a pound or more of salt
per 100 pounds of meat, and a longer time
for the salt to be absorbed when cured in
the dry state.—[F. D. Curtis.",recipe,
".
Soft Soap. Cut two-thirds of a
four-pound bar common soap In small
pieces, put In largo kottlo with half
wood pall cold wator nnd ono pound
washing soda; lot stand nnd simmor
sovornl hours until dissolved, Stirling
occasionally; pour into largo stono pot
and nild half-pall cold wator, stirring
thoroughly.
How to Make Mont Tondor. Cut
tho stoaks tho day boforo Into slices
about two Inches thick, rub them ovor
with n small quantity of soda; wash off
noxt morning, cut ""into suitablo thick­
noss and cook as you choose. Tho
samo process will answor for fowls,
legs of mutton, etc. Try, all who lovo
delicious, tondor dishes of meat.
An nttrncttvo nnd economical toa­
cako, and ono which might appropri­
ately ho called "" children's delight,""
Is mado by taking enough whito broad­
dough to mnko a small loaf; knead Into
It a tublospoonful of butter or lard, two
tiblcspoonfuls of English currants; lot
It riso until It is vory light, thou bako
in a modoratoly hot oven. If you havo
any of tho tin cans in which tomatoes
aro put up, nso ono of them for a baking
tin, and bake this cako in it. You will
havo a protty, round loaf, nnd tho slzo
nnd nppcariinco of tho slices is nlso
f(leasing. Graham bread sooms actual­
y to tasto hotter if baked in ono of
thoso tins.

Saving Socd Corn. A writer in
tho I'rairic Fanner picks his seed corn
nnd hangs it up in tlio smoko-houso
and smokos it just as ho does his meat.
Ho builds a good smoko ovcry day un­
til both corn and cob aro porfectly dry.
Ho is not afraid of getting it too dry, uo
says it must bo Kept in a dry p'nee
until planting time, nnd whero thoro is
plenty of air. Ho is careful not to let
it heat In the shock boforj getting it
hung up. When tho wcathor is warm,
corn will heat in n heap so as to injure
tho gorm. Ho has saved Ids seed co n
in this way for tho past twenty yotrs,
and it novor fails to grow.
Cocoanut cako mado from this
recipe is as nice cako as ono need wish
to make: Tako tho white of livo eggs,
ono small cup of swoet milk, ono cup
and two thirds of another of granulated
sugar, two-thirds of a cup of butter,
ono teaspoonful and a half of bakina
powder, about threo cups of sifted Hour,
llavor with almond oxtract, bake in
layers. Beat tlio whites of two or throe
eggs to a frost, add pulverized sugar
enough to mako rather thin frosting
and put between the layers; on this
scatter cocoanut; put on enough to
mako a nico layer; for tho top and sides
of tlio cako tho frosting should bo a lit­
tle thicker. I think tho best way to
get tho cocoanut on the sides is to'put
it on with your hand; you can press it
gently upon tho frosting and mako it
stick to it.
Sweet Potato Pie. Tako a
half a pound of sweet potatoes, wash
them, and put them into a pot with
very little water, barely enough; to keep
mem irom ourning. ict, ttiem simmei
slowly about half an hour. Thoy must
be only parboiled.otherwise thoy will be
soft end may mike the pie heavy.
When they nro half done, tako thom
out, peel thom, and when cold grate
them. Stir together to a cretm ono­
quarter of a pound of butter and six
ounces of sugar; add a grated nutmeg,
a largo tcaspoonful of cinnamon, and
half a teaspoonful of beaten maco; also
tho juico and grated peel of a lemon, a
wine-glass of rosewater. Stir these in­
gredients woll together. Beat eight
eggs very light, and stir them into the
mixture, in turn with the sweet pota­
toes, a little of each ut a time. Having
stirred tho whole very hard at the last,
fiut it in your pie-plate?, which jouhnve
ined with putt-paste. Bake in rather
a slow oven. To bo oaten cold. Car­
rot and whito potatoe pie may bo mado
in tho samo manner.",recipe,
"s will case.
A fashionable young lady visited
a cooking school the other after­
noon, where her attention was
equally divided between a new
dress worn by an acquaintance and
the directions for making a cake.
Upon returning home site under
took to write down the recipe for
the cake for her mother, and the
old lady was paralised when she
read : ""Take two pounds of flour;
ten rows of pleating down the front;
the whites of two eggs cut bias; a
pint of milk ruffled arqnnd the
neck; half pound currents with
seven yards of bead trimming; gra'
ted lemon peel with Bpauish fichu;
stir well and add a seqii-fitting pa­
telot with visite sleeves; butter the
pan with Brazilian topaz necklace;
garnish with icing and jetted pas­
sementerie; bake iu a moderately
hot oven until the overskiitis tack­
ed from the waist down on either
side, and finish with large satin
bows."" Her mother said ' she
wouldn't eat such a cake, and she
thought these new-fangled ideas
iu cooking ought to he frowned
down.",recipe,
"J. W. MACLAaN, a physician of NoF'walk,
Conn., furnishes the following recipe for a
preccenthie of acaulatina diphtheria, which, he
says, lbh has used with marked success for foul
yeurs: One drachmn af Monsel's salt,or the sub­
sulphate of iron, in eight ounces of cold water,
adding plenty of sugar, simply to overcome the
taste of the iron. Of this solution give from
two to eight teaspoonfuls each day, according
to the proximitry of the disease.",recipe,
"now TO MAKE FRUIT
SALT.-A corres-pondent ¿ends tho Albury
Bannt) the following -""AH fruit salt (so
(iillrcl) is now generally recog-nised
na a nico cooling- drink and mild
aperient, I think a recipe for making it
may pin imps be ueieptable to many of
?your leaders ihe following m what I got
from a man working m a largo facloiy
v/lieio tho finit salt is made -2o/.
cream tartar, io/ ti.i eurie aciet, 2o¿
curbonato soda, 2o/ Kpsom salts, and 2o/
(tlrato ut magnesia, 'lheseingir-dieiits
ure to bo ground up lmely with 4o¿.
crushed loafsugar, and kept m a thoi
mighly dry state lina latter con-dition
is of tho fast importance, as tho least
damp utterly spoils tho preparation Made
in this waj the powder will be found
quite as palatable us the fruit sold",recipe,
"e.
The Times says : Maple sugar is made hy
tapping maple trees w ith a gimlet, and grocery
store hogsheads with an auger. Which, of
course, we must infer to be the York county
recipe.
Food for Young and",recipe,
"s will please give heed to these
two recipes.
Old Time Pork and Beans-Take two
pounds of moderately lean pork, to two qts.
of marrowfat or other beans. Put the beans
to soak over night. In the morning after
breakfast scald and scrape the rind of the
pork and put on to boil an hour before put­
ting in the beans. Set the beans to boil in a
sep.arate pot, in half warm .water. If the
water used is of hard limestone, use a tea­
spoonful of soda to the first water. After
boiling a short time, drain through a colan­
dler and put on fresh water and let boil until
quite tender. Then add the pork to the beans
and let simmer until nearly as stiff as mashed
potatoes. Then put into a baking dish;
score the pork and place' in the center;
brown in the oven one hour. Great care
should be taken not to let the beans scorch
when they are boiling.
The B",recipe,
"ide.
OLD-FASHIONED LOAF CAK.--Take three
quarts of sifted (and well heaped) flour, a pint
of soft bhtter one quart of sugar, five gills of
new milk half a pint of yeast, three eggs, two
pounds of raisins, a teaspoonful of soda, a gill
of brandy or wine, two teaspoons cinnamon
and two of nutmeg. Scald the milk, cool to
blood-warm, add the yeast, then the flour, to
which all the butter and half the sugar have
been added; then mix together and let rise
until light. It is better to set this sponge over
night, and in the morning add the other ingre­
dients (flour the raisins), and let rise again.
When light, fill the baking-paus and let rise
again. Bake in a moderate oven. This recipe
makes three large loaves, and is a standard
economical loaf-cake",recipe,
"d.

FARM AND FIRESIDE.

Take a new flower pot, wah ft
clean, wrap it in a wet cl""th, and set
over butter: it will keep it :is h:ut as
if on ice. Milk, if put into an earthen
can, or even a tin one, will keep sweet a
long time, if well wrapped in a wet
cloth. DJroil l'ot.
A correspondent of the Amcrictn Ag­
riculturist claims that winding a string
tightly around the body or limb in
June or July will cause barren fruit trees
to yield the following season. Let our
readers try it on single limbs and alter­
nate trees this summer. The string
should be cut tho following winter or
early spring.
Red mi's may bo banished from a
pantry or store-ro ml by strewing tho
shelves with a small quantity of (doves,
either whole or ground. Some use the
former as not being so likely to get into
food placed upon t lie shelves. The cloves
should be renewed occasionally, as after
n time they lose their strength"" and effi­
cacy. Inthnniinlis Journal.
Refore putting a roast of veal in the
oven cover the upper side of it with thin
slices of bacon. Unless vou have tried
this you will bo surprised to find what a
delicate flavor and rich brown color will
be imparted to the otherwi.se almost
tasteless meat. The gravy will bo
greatly improved, and the dressing also,
if the knuckle is stuffed. .Y. Y. Post.
Discussing the ('erman method of
planting potatoes, with ample distance
and with eyes under, so that the steins
shall grow widely apait, a foreign cor­
respondent asserts that it not only saves
in seed, but produces more and better
crops. Often in JCngland, ho says, a
dozen tubers are used where one only
would lie enough, but it is dillicult to
make some new gardeners believe it.
A recipe for making sugar-beet pud­
ding: (irate or cut in half-inch pieces
two cupfiils of boiled beets, add to them
six eggs beaten smooth, one pint of milk,
one teaspoonful of salt, a little pepper
and ono tablespoonful of butter. Hake
these ingredients in an earthen dish for
half an hour in a moderate oven. Serve
the pudding hot, as a vegetable. Denver
'1 ribune.
A novel and wonderfully pretty
brush-broom pocket is made in t he shape
of a large butterfly. The foundation of
pasteboard is covered with brown velvet,
and is ornamented and made to look
fairly natural by the addition of chenille
and gilt-cord put on in lines and spots.
It is lined with brown or vellow silk, nml
to the back is fastened a curved piece ot
pasteboard, also covered with siik. In
this the whisk-broom is to be kept. The
size of the butterfly must depend on
the size of the broom, as this must be
concealed from sight. Ar. Y. Post.

Pruning Pea Vines.

The following by a writer in the
American Garden is worth remember­
ing until next summer: ""While hoeing
last summer my Little Gem peas, grow­
ing on rich, mucky laud, between straw­
berry rows four 'feet apart, I noticed
that some of the plants had more than
ono bearing stalk. Tho question oc­
curred to me why all could not have
several stalks, and of course more pods,
provided the land was rich enough ami
there was room enough between them
for air and sunshine. Then came the
thought of what I had heard ami read
about shortening in plants to make them
more stocky and fruitful, and of the
practicability of a similar treatment for
peas. It was already late in the season,
the first blossoms just showing them­
selves in most cases, yet the experiment
was wyrth trying, and as I had an acre
of these peas it could not amount to
much if I did injure a few plants. So I
counted off just tiOO plants on one row,
stuck a stake firmly in the ground and
pinched remorselessly an inch or more,
blossoms and all. from the top of every
one of these plants. Then I counted 60')
plants on the row next to this and drove
a stake, without disturbing the plants. I
watched the decapitated vines with much
interest, and sure enough new branches
came out abundantly near tho ground
and from the axils of"" the leaves. They
finally budded, blossomed and fruited
more abundantly than their neighbors,
although about a week later. None of
the peas are picked, the entire crop being
saved for seed. They were thrashed,
winnowed and carefully measured sep­
arately on the 2M of August Villi the
following result: The 000 headed-otf
plants yielded tivo plump quarts, while
the 600 unpriined ones, in the adjoining
row, yielded four scant quarts. The
practical value of this shortening-in of
pea vines, as appears from this single
experiment, consists therefore not only
in an increased productiveness of twenty­
live per cent., but also in the prolonging
of tho period of picking from a single
planting. Ry pruning a part of the
vines the harvest of these becomes
delayed a week, and thus all the advant­
ages may be secured that would other­
wise require two plantings.""

A Cure for Warts.

I read a request for a cure for wart­
in some paper, and think it was in this.
They are very troublesome, as I know,
and I often laugh to myself when I think
of the time a piece of meat was stolen
from the pork barrel, rubbeil over iln,
! warts, then hidden, years ago, as I had
been told to do, and they would go oif.
Perhaps faith was lacking; at all events,
, instead or going off they n-rew larger
: continually. Grandmother ""said to me
! after this, ""Why don't you cure thus
I wo-rs'JO Aft.. i."" i.jl.-,,,,, ""l, I :t
1 11 no,, sin; mii'.i.
""Why, just as I did mine once, with
milkweed, if they arc seed warts. When
you get your dishes washed at night
they will be soaked up just right: then
go out and break off stalks of milkweed,
and apply the milk to each wart, being
careful not to wash or soak it off till morn­
ing. Do this a few times, and they will
certainly disappear, though you may
think not. Now vou try it."" I did trv
h :r remedy faithfully, ami since then I
have recommended it, knowing it a sure
cure for seed warts, for mine disappeared
after three or four applications only,
and I never had any more. The only
discomfort w?s an intolerable itchinc at
the roots of the warts for a few moments
after using the milk. Cor. Uouiehold.

Egyptian Princes.

Ismail Pacha, the f",recipe,
"To those who'prefer to make their own baking
powder, the following recipe may prove ad­
vantageous: Pure cream of tartar, 2 pounds;
bicarbonate of soda, 1 pound; corn starch, 1
ounce. All the ingredients must be perfectly dry
before mixing, and very thoroughly mixed. One
teaspoonful is required for one pound of flour.
If the materials are not pure, of course the result
will not be satisfactory.
H",recipe,
"Shocked His GrandmE3other. I
Old Mrs. Jones borrowed Mrs. Brown's recipe
for making watermelon pickle the other day,
and, being hard of hearing, as she couldn't see to
read very well, she got het grandson Jak-ie to
read it for her. Jakie took the paper like a dutiful
child, and, holding it upside down, commenced:
""Take a green watermelon--""
""Why, Jakie, ain't you mistaken? thought
the melon must be ripe.""
""Oh, what's the matter wid yew! Gew ever see
a watermelon that wasn't green?""
""Cut the watermelon in feur halves-""
""But theire ain't only two halves to anything.
I don't believe you are reading that, Jakie.""
""Well, I don't have to; anyhow that's what the
reseet says. Then soak it in a pint cup-""
"" Oh, dear me! How in the world can you put
a watermelon in a pint cup?""
""Well, I ain't here to tell the whereases and the
howfores. Pm just reading the facts and you
can put in the filosofee to suit your taste. After
soakin' the melon put in a skillet and fry it fur
five days.""
""I wonder if Mrs. Brown sent me such a
recipe as that?"" said the old lady; but Jakie
kept on:
s ""Then put the watermelon in a quart bowl
and pour over it a gallon of vinegar, taking care
to not spill the vinegar-""
""I'd just like to know how you can pour a
gallon into a quart bowl without spilling any of
it;"" but Jakie continued:
""Then sift a peck of red pepper through a
milk strainer over the melon, and to one cup of
butter and the white andyolks and shells of three
eggs, and throw in the old hen that laid them,
and four sticks of cinnamon drops and two table­
spoonfuls of quinine and run it through a coffee­
mill and let it stand till it ferments, and then
put it in a tin can and tie the can to a dog's tail
-this will stir it up to the right consistency­
and then you can turn it off in crocks and have
it ready for use. Serve it cold and spread it on
mince pie and it makes a capital dessert,"" and
Jakie slid out of doors and left the old lady look­
ing like a wrinkle on a monument.",recipe,
"S. A corres­
pondent of the Rural New Yorker
gives the following recipe for preserv­
ing pumpkins: Pare, remove seeds, cut
in small pieces and steam until tender
Drain in a colunder until free from
juice, then press into iars and place
over the fire in cold water. Boil
slowly one and a half hours, then
take from the fire and seal as you do
any other kind of fruit. Pumpkins
preservod in this way in the fall will
make excellent pies any time during
the following s",recipe,
"cal.
Lady-fingers made after this recipe are
very nice for tea; they should be eaten
while fresh: Rub half a pound of butter
idto a pound"" of flour; to this add half a
pound of sugar, the juice and grated rind
of one large lemon, and, lastly, three eggs,
the whites and yolks beaten separately,
and the whites stirred in after all the other
ingredients are well mixed together. This.
dough, if properly made, will be stiff
enough to make rolls'about the size of a
lady's finger; it will spread when in the
oven so that it will be of the right size and
shape. If you wish them to be especially
inviting, dip them in chocolate icing after
they are biked. Take pains to see that
the icing is so hard that it will not run,
and set the cakes on a platter in a cool
room until the icing is firm.",recipe,
